player_name,tracker_id,solo_KillDeathRatio,solo_WinRatio,solo_TimeSurvived,solo_RoundsPlayed,solo_Wins,solo_WinTop10Ratio,solo_Top10s,solo_Top10Ratio,solo_Losses,solo_Rating,solo_BestRating,solo_DamagePg,solo_HeadshotKillsPg,solo_HealsPg,solo_KillsPg,solo_MoveDistancePg,solo_RevivesPg,solo_RoadKillsPg,solo_TeamKillsPg,solo_TimeSurvivedPg,solo_Top10sPg,solo_Kills,solo_Assists,solo_Suicides,solo_TeamKills,solo_HeadshotKills,solo_HeadshotKillRatio,solo_VehicleDestroys,solo_RoadKills,solo_DailyKills,solo_WeeklyKills,solo_RoundMostKills,solo_MaxKillStreaks,solo_WeaponAcquired,solo_Days,solo_LongestTimeSurvived,solo_MostSurvivalTime,solo_AvgSurvivalTime,solo_WinPoints,solo_WalkDistance,solo_RideDistance,solo_MoveDistance,solo_AvgWalkDistance,solo_AvgRideDistance,solo_LongestKill,solo_Heals,solo_Revives,solo_Boosts,solo_DamageDealt,solo_DBNOs,duo_KillDeathRatio,duo_WinRatio,duo_TimeSurvived,duo_RoundsPlayed,duo_Wins,duo_WinTop10Ratio,duo_Top10s,duo_Top10Ratio,duo_Losses,duo_Rating,duo_BestRating,duo_DamagePg,duo_HeadshotKillsPg,duo_HealsPg,duo_KillsPg,duo_MoveDistancePg,duo_RevivesPg,duo_RoadKillsPg,duo_TeamKillsPg,duo_TimeSurvivedPg,duo_Top10sPg,duo_Kills,duo_Assists,duo_Suicides,duo_TeamKills,duo_HeadshotKills,duo_HeadshotKillRatio,duo_VehicleDestroys,duo_RoadKills,duo_DailyKills,duo_WeeklyKills,duo_RoundMostKills,duo_MaxKillStreaks,duo_WeaponAcquired,duo_Days,duo_LongestTimeSurvived,duo_MostSurvivalTime,duo_AvgSurvivalTime,duo_WinPoints,duo_WalkDistance,duo_RideDistance,duo_MoveDistance,duo_AvgWalkDistance,duo_AvgRideDistance,duo_LongestKill,duo_Heals,duo_Revives,duo_Boosts,duo_DamageDealt,duo_DBNOs,squad_KillDeathRatio,squad_WinRatio,squad_TimeSurvived,squad_RoundsPlayed,squad_Wins,squad_WinTop10Ratio,squad_Top10s,squad_Top10Ratio,squad_Losses,squad_Rating,squad_BestRating,squad_DamagePg,squad_HeadshotKillsPg,squad_HealsPg,squad_KillsPg,squad_MoveDistancePg,squad_RevivesPg,squad_RoadKillsPg,squad_TeamKillsPg,squad_TimeSurvivedPg,squad_Top10sPg,squad_Kills,squad_Assists,squad_Suicides,squad_TeamKills,squad_HeadshotKills,squad_HeadshotKillRatio,squad_VehicleDestroys,squad_RoadKills,squad_DailyKills,squad_WeeklyKills,squad_RoundMostKills,squad_MaxKillStreaks,squad_WeaponAcquired,squad_Days,squad_LongestTimeSurvived,squad_MostSurvivalTime,squad_AvgSurvivalTime,squad_WinPoints,squad_WalkDistance,squad_RideDistance,squad_MoveDistance,squad_AvgWalkDistance,squad_AvgRideDistance,squad_LongestKill,squad_Heals,squad_Revives,squad_Boosts,squad_DamageDealt,squad_DBNOs
nfc1204,11990,2.12,9.09,38399.63,44,4,0.18,11,25,40,2137.06,2222.38,225.13,0.36,1,1.93,2502.8,0,0.02,0,872.72,0.25,85,13,0,0,16,0.19,2,1,1,1,9,2,0,16,2187.88,2187.88,581.47,2744,58016.3,52106.64,110122.99,853.92,777.41,513.71,44,0,73,9905.55,0,3.15,9.09,24628.41,22,2,0.12,8,36.4,20,1845.44,1750.78,375.11,0.27,2.64,2.86,3704.14,0.23,0,0,1119.47,0.36,63,15,0,0,6,0.1,1,0,26,30,18,2,0,9,1975.02,1975.02,997.05,2491,43154.76,38336.38,81491.14,1027.49,912.77,324.57,58,5,41,8252.4,34,2.87,19.89,507448.42,377,75,0.29,258,68.4,302,2803.13,2820.43,306.38,0.35,2.75,2.3,5264.43,0.24,0.01,0.02,1346.02,0.68,867,255,2,8,131,0.15,33,5,49,49,17,6,0,36,2129.48,2129.48,1267.53,6028,735552.33,1249137.7,1984689.43,1518.28,3535.03,538.94,1037,89,968,115504.58,784
KR_Sigma,14074,3.61,10,21845.94,20,2,0.25,6,30,18,1602.24,1621.43,341.46,0.6,1.2,3.25,2214.28,0,0,0,1092.3,0.3,65,3,0,0,12,0.18,0,0,3,22,10,1,0,11,1933.49,1933.49,1102.4,2485,31645.99,12639.66,44285.65,1598.05,645.26,363.46,24,0,61,6829.28,0,1.61,2.29,107889.49,131,3,0.06,28,21.4,128,2054.25,2054.74,196.88,0.24,1.37,1.57,2635.59,0.19,0.01,0.01,823.58,0.21,206,38,0,1,32,0.16,3,1,48,50,8,2,0,22,1968.66,1968.66,857.08,2776,144519.3,200743.16,345262.46,1185.52,1668.06,333.6,180,25,210,25791.85,115,1.49,16.03,713649.8,549,88,0.25,358,65.2,461,2878.51,2881.11,174.14,0.15,2.24,1.25,5836.26,0.28,0.02,0.02,1299.91,0.65,688,332,3,10,82,0.12,16,12,9,68,9,5,0,39,2201.7,2201.7,1299.91,2429,982293.6,2221814,3204107,1789.24,4047.02,449.9,1230,156,1266,95603.29,561
MingG1,16495,3.42,13.64,27846.12,22,3,0.5,6,27.3,19,1963.07,1949.86,330.03,0.64,1.14,2.95,3419.87,0,0,0,1265.73,0.27,65,1,0,0,14,0.22,2,0,0,0,11,2,0,16,2128.63,2128.63,1265.73,1615,40667.73,34569.34,75237.07,1848.53,1571.33,321.94,25,0,67,7260.68,0,2.61,16.36,62005.04,55,9,0.39,23,41.8,46,2273.07,2260.36,283.3,0.49,2.09,2.18,3321.15,0.18,0,0,1127.36,0.42,120,35,0,0,27,0.22,1,0,9,9,9,2,0,15,1969.43,1969.43,1127.36,1886,80471.51,102191.9,182663.4,1463.12,1858.04,432.74,115,10,136,15581.44,75,1.54,14.7,508628.1,381,56,0.65,253,66.4,325,2888.61,2891.36,205.9,0.23,2.26,1.31,5515.75,0.25,0.02,0.01,1334.98,0.66,501,228,2,4,87,0.17,13,7,21,36,10,3,0,47,2091.7,2091.7,1319.14,4723,665067.84,1436431.1,2101499.05,1624.29,1903.96,447.47,862,96,811,78449.08,449
elementtos,142406,2.33,8.47,66651.48,59,5,0.38,13,22,54,2417.38,2462.94,254.5,0.36,2.44,2.14,3416.33,0,0.05,0.03,1129.69,0.22,126,5,2,2,21,0.17,4,3,6,8,8,2,0,28,1971.49,1971.49,1129.69,2004,88052.89,113510.8,201563.7,1492.42,1923.91,213.71,144,0,161,15015.52,0,2.86,16.67,46657.81,42,7,0.16,16,38.1,35,2210.29,2208.76,259.03,0.48,2.4,2.38,3013.67,0.21,0,0,1110.9,0.38,100,22,0,0,20,0.2,0,0,19,33,15,2,0,21,1949.58,1949.58,1283.9,3924,63901.36,62672.67,126574.06,1647.8,1463.29,260.6,101,9,81,10879.13,50,2.12,14.22,615092.24,450,64,0.19,290,64.4,386,2899.58,2898.58,220.65,0.31,3.31,1.82,4941.68,0.3,0.01,0.01,1366.87,0.64,817,303,2,5,139,0.17,30,4,58,125,14,4,0,52,2183.8,2183.8,1117.2,6144,908486.46,1315268.21,2223754.86,1544.75,2321.93,1295.1,1488,133,1128,99290.27,641
Lute,12503,2.54,9.43,67470.49,53,5,0.23,22,41.5,48,2341.32,2325.66,272.26,0.45,2.66,2.3,4700.58,0,0.04,0,1273.03,0.42,122,6,0,0,24,0.2,3,2,3,7,9,2,0,15,1990,1990,1273.03,1947,97378.05,151752.8,249130.8,1837.32,2863.26,276.26,141,0,151,14429.73,0,2.14,13.24,183856.9,136,18,0.25,71,52.2,118,2223.79,2234.16,235.92,0.4,2.88,1.86,6059.11,0.15,0,0.01,1351.89,0.52,253,74,0,2,55,0.22,6,0,4,4,9,2,0,21,2028.32,2028.32,1351.89,1858,337431.5,486608.1,824039.6,2481.11,3578,435.18,391,20,382,32085.45,146,2.19,13.88,440636.43,317,44,0.1,211,66.6,273,2833.96,2828.45,247.34,0.23,3.08,1.89,5632.7,0.22,0,0.02,1390.02,0.67,599,184,1,7,74,0.12,17,0,8,12,9,4,0,29,2158.56,2158.56,780.16,3347,652205.65,1133360,1785565.55,1108.91,1798.98,414.15,977,70,841,78405.65,527
Faultlessly,52504,3.61,25.42,82410.6,59,15,0.65,27,45.8,44,2472.3,2483.88,325.29,0.47,0.8,2.69,5447.74,0,0.07,0,1396.79,0.46,159,10,0,0,28,0.18,1,4,11,35,10,3,0,27,2026.48,2026.48,1472.66,3512,105832.85,215583.57,321416.37,2037.11,3974.45,297.25,47,0,188,19192.17,0,3.83,25.98,293494.64,204,53,0.45,138,67.6,151,2544.9,2574.71,346.65,0.48,2.17,2.84,5927.92,0.31,0.02,0.02,1438.7,0.68,579,170,1,4,98,0.17,5,4,26,62,11,3,0,44,2175.67,2175.67,1146.36,6250,401079.33,808216.44,1209295.77,1616.67,3650.91,1029.62,442,63,681,70716.43,334,4.26,40.11,577777.02,369,148,0.6,303,82.1,221,2790.14,2818.89,349.83,0.39,2.33,2.55,6277.97,0.42,0.02,0.01,1565.79,0.82,942,485,0,2,143,0.15,10,8,8,20,14,4,0,57,2190.1,2190.1,1435.62,5578,807064.65,1509505.36,2316570.61,2261.06,3465.56,626.61,858,154,1153,129088.45,766
Jeropiss,63812,1.68,1.75,66942.79,57,1,0.02,14,24.6,56,2213.09,2211.57,197,0.32,2.72,1.65,3820.94,0,0,0,1174.43,0.25,94,7,0,0,18,0.19,0,0,14,30,8,2,0,17,1971.66,1971.66,1270.33,4942,110843.82,106949.96,217793.8,1953.4,3327.77,321.34,155,0,167,11228.81,0,1.78,13.04,89751.48,69,9,0.09,34,49.3,60,2187.05,2190.9,192.68,0.26,3.62,1.55,4870.56,0.23,0,0.01,1300.75,0.49,107,34,0,1,18,0.17,3,0,11,11,6,2,0,18,2021.32,2021.32,1548.58,3902,130712.64,205356.06,336068.7,2807.64,2898.03,255.97,250,16,174,13294.76,60,1.17,11.11,321967.57,243,27,0.06,152,62.6,216,2737.8,2843.45,145.46,0.22,2.37,1.04,5933.18,0.28,0.01,0,1324.97,0.63,252,114,1,1,53,0.21,9,3,4,24,6,4,0,23,2152.7,2152.7,1106.05,4360,462708.24,979053.14,1441761.98,1622.43,2539.18,378.05,577,69,501,35346.92,203
ALDOGG,9087,2.35,12.27,233274.53,163,20,0.18,83,50.9,143,2813.79,2823.54,246.89,0.34,1.33,2.06,5996.03,0,0.07,0,1431.13,0.51,336,38,0,0,56,0.17,5,11,21,48,12,2,0,48,2224.31,2224.31,1079.29,5956,266839.93,710513.72,977353.58,1251.17,3707.84,258.46,217,0,569,40243.82,0,2.5,10.43,161502,115,12,0.18,66,57.4,103,2236.55,2296.04,285.49,0.4,1.79,2.24,5442.83,0.3,0.02,0.02,1404.37,0.57,258,50,0,2,46,0.18,5,2,1,19,10,2,0,22,1986.8,1986.8,1404.36,1850,201680.7,424244.9,625925.6,1753.74,3689.09,284.19,206,34,402,32831.75,141,2.6,17.24,82339.29,58,10,0.25,40,69,48,2407.33,2388.7,328.18,0.33,1.95,2.16,5933.96,0.34,0,0,1419.64,0.69,125,55,0,0,19,0.15,1,0,4,16,11,3,0,11,1992.52,1992.52,1419.64,2003,122329.4,221840.5,344169.8,2109.13,3824.84,244.7,113,20,172,19034.61,115
denahuen,39,5.33,28.14,350459.48,263,74,0.67,136,51.7,189,2838.04,2872.18,396.46,1.17,1.22,3.83,7393.54,0,0.27,0.02,1332.55,0.52,1007,38,4,4,309,0.31,131,72,44,79,16,3,0,42,2042.21,2042.21,1120.06,7421,244024.37,1700477.17,1944500.69,679.52,4584.6,535.42,321,0,1653,104269.3,0,5.65,37.1,169530.79,124,46,0.4,78,62.9,78,2406.61,2440.46,432.26,1.31,2.06,3.56,5818.69,0.15,0.04,0.02,1367.18,0.63,441,87,0,3,163,0.37,87,5,13,31,18,3,0,26,2147.07,2147.07,919.07,4953,131664.03,589853.7,721517.83,529.46,3037.51,397.03,256,18,540,53600.25,291,6.4,40.48,127080.64,84,34,0.39,66,78.6,50,2672.44,2683.34,455.55,1.14,2.5,3.81,6395.21,0.43,0.1,0.07,1512.86,0.79,320,64,1,6,96,0.3,48,8,3,163,16,4,0,15,2016.69,2016.69,1330.73,4516,120648.76,416548.75,537197.42,977.22,4203.99,458.31,210,36,355,38266.32,291
peatrmao,178989,0.88,1.27,107087.64,158,2,0.06,16,10.1,156,1466.34,1848.4,108.81,0.23,0.58,0.87,1482.19,0,0.01,0.02,677.77,0.1,137,4,3,3,37,0.27,1,1,0,0,9,2,0,38,1990.58,1990.58,401.33,2179,137206.55,96979.66,234186.25,485.13,308.85,290.43,91,0,106,17191.24,0,1.39,5.73,144306.4,157,9,0.22,40,25.5,148,1810.34,1940.69,166.71,0.38,1.07,1.31,2825.93,0.11,0.01,0,919.15,0.25,205,39,0,0,60,0.29,4,2,5,5,15,2,0,26,1948.41,1948.41,919.15,1494,220879.6,222791.9,443671.5,1406.88,1419.06,485.24,168,18,197,26172.93,121,1.78,15.85,578552.63,549,87,0.23,240,43.7,462,2684.42,2911.72,180.28,0.36,1.14,1.5,3516.58,0.21,0.03,0.01,1053.83,0.44,822,278,1,4,196,0.24,15,16,22,22,19,4,0,44,2189.85,2189.85,1191.73,4530,964908.34,965695.4,1930604.14,1835.47,1904.5,457.02,624,113,774,98973.56,653
Korys,196312,2.31,3.09,82148.63,97,3,0.16,19,19.6,94,2335.44,2345.39,264.7,0.47,1.31,2.24,2444.35,0,0.01,0,846.89,0.2,217,7,0,0,46,0.21,5,1,1,36,11,3,0,25,1944.03,1944.03,846.89,1913,114976.4,122125.9,237102.3,1185.32,1259.03,300.92,127,0,178,25675.89,0,1.94,1.15,73109.62,87,1,0.05,21,24.1,86,2136.13,2128.11,256.96,0.33,1.71,1.92,2827.62,0.09,0,0.03,840.34,0.24,167,19,1,3,29,0.17,6,0,1,1,10,5,0,23,2008.33,2008.33,840.34,1746,110321.1,135681.9,246003,1268.06,1559.56,302.44,149,8,140,22355.68,101,2.03,9.17,747353.45,676,62,0.22,335,49.6,614,2879.94,2909.43,249.92,0.25,1.78,1.84,3834.14,0.24,0.01,0.03,1105.55,0.5,1244,353,7,20,172,0.14,26,5,28,28,13,4,0,45,2191.8,2191.8,1160.33,3552,1170211.04,1421670.82,2591881.87,1762.78,2017.85,660.79,1205,162,1360,168944.5,1066
waggudaejang,18631,2.23,7.14,14985.41,14,1,0.17,3,21.4,13,1496.84,1502.96,230.86,0.36,0.57,2.07,2959.29,0,0.07,0,1070.39,0.21,29,1,0,0,5,0.17,0,1,2,8,11,2,0,6,1867.84,1867.84,948.22,2228,30789.82,10640.21,41430.02,1207.4,409.24,209.09,8,0,16,3232.08,0,2,12.5,136247.6,104,13,0.27,49,47.1,91,2525.6,2513.61,228.22,0.32,1.95,1.75,4737.98,0.24,0,0.01,1310.07,0.47,182,55,0,1,33,0.18,3,0,7,7,9,2,0,27,1981.76,1981.76,1310.07,2114,226645.6,266104.5,492750.1,2179.28,2558.7,292.61,203,25,264,23734.91,114,1.51,9.76,600268.42,492,48,0.22,260,52.8,444,2851.57,2844.96,203.63,0.19,1.75,1.36,4384.52,0.22,0,0.01,1220.06,0.53,669,255,2,7,93,0.14,24,2,10,54,10,6,0,47,2190.23,2190.23,1140.91,4729,919772.8,1237412.4,2157185.09,1622.03,2619.11,540.77,861,109,973,100186.41,595
MiracleTV-Twitch,52215,4.49,20.72,153126.9,111,23,0.46,50,45,88,2848.59,2865.7,411.48,0.86,1.86,3.56,5836.04,0,0.02,0.03,1379.52,0.45,395,23,3,3,96,0.24,3,2,46,46,15,2,0,13,2178.54,2178.54,1379.52,2358,201559.8,446241,647800.8,1815.85,4020.19,542.77,206,0,507,45674.26,0,9.4,41.18,28123.31,17,7,0.5,14,82.4,10,2277.98,2163.35,642.42,1.53,4.18,5.53,6723.44,0.29,0,0,1654.31,0.82,94,12,0,0,26,0.28,0,0,47,85,14,3,0,4,2183.59,2183.59,1654.31,1888,41528.06,72770.44,114298.5,2442.83,4280.61,242.23,71,5,75,10921.14,51,17,66.67,5197.02,3,2,0.67,3,100,1,1437.65,1375.3,553.28,1.33,3.67,5.67,7276.5,0,0,0,1732.34,1,17,2,0,0,4,0.24,0,0,4,4,8,3,0,3,1786.76,1786.76,1732.34,1206,6635.62,15193.89,21829.51,2211.87,5064.63,211.67,11,0,11,1659.83,9
Chomuske,64014,2.83,11.81,345664.7,271,32,0.31,104,38.4,239,2862.97,2865.99,297.38,0.56,2.01,2.49,5847.18,0,0.09,0.01,1275.52,0.38,676,49,2,2,152,0.22,16,24,3,3,10,3,0,39,2176.23,2176.23,1275.52,2378,442087.1,1142499,1584586,1631.32,4215.86,378.81,544,0,640,80590.34,0,2.34,6.25,187247.7,176,11,0.19,58,33,165,2373.77,2411.97,281.47,0.43,2.1,2.19,4879.58,0.19,0.01,0.01,1063.91,0.33,386,75,0,1,76,0.2,5,1,0,0,14,3,0,30,2214.52,2214.52,1063.91,1960,297985.2,560820.8,858806,1693.1,3186.48,372.71,369,33,295,49538.34,232,2.47,7.37,337780.1,312,23,0.18,127,40.7,289,2611.18,2587.72,318.83,0.43,2.57,2.29,4136.67,0.27,0.02,0.02,1082.63,0.41,714,169,0,5,135,0.19,5,6,45,45,11,4,0,32,2096.36,2096.36,1082.63,2144,592637.8,698002.7,1290641,1899.48,2237.19,364.03,803,84,513,99475.05,679
Haxete,17946,4.17,0,6401.49,6,0,0,0,0,6,1300.86,1256.75,434,1.67,1.17,4.17,6336.75,0,0.17,0,1066.91,0,25,1,0,0,10,0.4,0,1,10,10,14,3,0,4,1648.99,1648.99,981.43,2051,8311.17,29709.31,38020.48,1297.93,4361.15,245.11,7,0,9,2603.98,0,7.71,40.62,98166.7,64,26,0.6,44,68.8,38,2223.94,2229.14,587.15,0.89,2.95,4.58,5638.31,0.38,0.02,0.02,1533.85,0.69,293,88,1,1,57,0.19,3,1,3,4,13,3,0,17,1997.44,1997.44,1532.44,3621,132826.33,228025.24,360851.6,2070.76,3459.83,465.17,189,24,176,37577.45,158,7.69,51.49,476061.71,303,156,0.61,261,86.1,147,2782.53,2828.67,482.11,0.69,2.86,3.73,6066.47,0.36,0.03,0.01,1571.16,0.86,1131,482,1,4,208,0.18,24,9,40,163,19,4,0,57,2047.09,2047.09,1485.96,6025,614188.15,1223952.62,1838141.28,1870.7,4318.4,971.68,868,108,921,146078.59,882
anlian,156999,1.92,8.64,70548.18,81,7,0.18,15,18.5,74,2397.26,2407.07,229.23,0.4,1.32,1.75,3118.23,0,0.02,0.02,870.97,0.19,142,10,2,2,32,0.23,3,2,9,29,9,2,0,29,2180.12,2180.12,801.81,4072,109671.19,142905.25,252576.36,1332.83,1491.39,405.03,107,0,127,18567.39,0,5,18.75,19161.98,16,3,0.43,7,43.8,13,1753.68,1752.06,414.01,1.06,1.69,4.06,4081.23,0.06,0,0,1197.62,0.44,65,9,0,0,17,0.26,1,0,1,6,11,3,0,4,1890.74,1890.74,1197.62,1435,31026.13,34273.5,65299.63,1939.13,2142.09,435,27,1,31,6624.08,27,1.56,15.31,559932.32,405,62,0.38,295,72.8,343,2850.1,2877.09,209.16,0.19,3.8,1.32,5510.85,0.27,0.01,0.01,1382.55,0.73,534,283,1,3,76,0.14,21,5,30,77,7,3,0,49,2192.14,2192.14,1491.79,4032,871274.59,1360620.08,2231894.6,2380.75,3702.92,382.74,1539,111,913,84711.5,495
DeadFury,116132,2.73,9.6,406140.96,375,36,0.31,106,28.3,339,2811.48,2856.42,287.57,0.64,1.69,2.47,3822.69,0,0.01,0,1083.04,0.28,925,53,0,0,241,0.26,5,5,67,139,13,3,0,50,2152.24,2152.24,1023.15,5130,546651.23,886857.41,1433508.74,1536.31,1947.84,351.34,635,0,882,107840.08,0,2.35,5.03,163961.24,179,9,0.06,43,24,170,2152.11,2252.9,287.96,0.6,1.69,2.23,2791.31,0.15,0.01,0.01,915.98,0.24,399,64,1,2,108,0.27,2,1,15,46,9,3,0,37,2048.2,2048.2,936.46,5088,249198.83,250446.48,499645.3,1350.43,1457.5,354,303,26,321,51544.38,255,1.86,6.18,488398.24,453,28,0.04,192,42.4,425,2690.24,2689.29,249.63,0.42,2.2,1.75,3557.99,0.25,0.01,0.02,1078.14,0.42,791,227,4,10,190,0.24,11,4,15,15,15,4,0,45,2047.86,2047.86,1317.69,5628,756229.67,855541.65,1611771.03,2555.64,2046.79,595.21,996,113,824,113081.2,798
Xp_cnix,79630,2.15,5.83,865866.74,720,42,0.1,208,28.9,678,2826.98,2834.66,235.57,0.61,1.21,2.03,3557.67,0,0.02,0,1202.59,0.29,1461,74,3,3,441,0.3,9,11,5,5,11,2,0,48,2181.19,2181.19,915.01,3340,1446902.18,1114621,2561522.17,1462.12,776.2,391.18,873,0,1424,169610.61,0,4.4,0,6393.89,5,0,0,1,20,5,1325.23,1283.35,450.6,1.4,1.4,4.4,4782.81,0.2,0,0,1278.78,0.2,22,0,0,0,7,0.32,0,0,8,8,8,2,0,4,1650.16,1650.16,1278.78,1073,12561.01,11353.05,23914.06,2512.2,2270.61,344.94,7,1,9,2252.98,11,1.81,5.5,318090.77,309,17,0.08,111,35.9,292,2371.31,2502.96,242.81,0.33,2.3,1.71,3593.91,0.16,0,0.02,1029.42,0.36,528,107,3,6,101,0.19,3,1,64,64,16,4,0,37,2071.4,2071.4,1138.24,5264,534778.84,575739.39,1110518.22,1944.15,2000.5,519.13,710,49,495,75027.91,515
Yolo-260188,89183,7.81,23.93,132778.87,117,28,0.52,49,41.9,89,2886.3,2908.3,645.22,3.22,1.43,5.94,3895.81,0,0.05,0,1134.86,0.42,695,29,0,0,377,0.54,2,6,55,55,23,6,0,21,2005.02,2005.02,1240.28,4565,190730.13,265079.78,455809.92,1716.82,3464.48,463.12,167,0,259,75490.96,0,6,20.59,40077.84,34,7,0.52,13,38.2,27,2033.27,2066.65,533.83,2.03,1.76,4.76,3479.63,0.35,0,0,1178.76,0.38,162,20,0,0,69,0.43,4,0,35,35,17,3,0,8,1973.26,1973.26,1303.48,2831,61167.71,57139.7,118307.43,2168.45,1336.97,388.46,60,12,52,18150.37,92,4.82,29.38,253799.26,177,52,0.69,124,70.1,125,2889.98,2873.65,444.48,1.41,2.21,3.41,5200.15,0.22,0,0.01,1433.89,0.7,603,141,1,2,249,0.41,6,0,83,83,15,5,0,15,2194.18,2194.18,1560.01,4899,367280.03,553145.56,920425.69,2214.85,3949.5,757.55,392,39,397,78673.38,512
betelgeuze,14937,2.08,8.43,564259.1,427,36,0.22,162,37.9,391,2814.06,2826.1,215.23,0.3,1.56,1.9,4899.56,0,0.03,0,1321.45,0.38,812,45,0,0,126,0.16,9,14,3,3,11,3,0,33,2195.28,2195.28,1321.45,2342,874709.4,1217403,2092112,2048.5,2851.06,354.93,665,0,1269,91904.73,0,2.65,9.64,108343.8,83,8,0.19,43,51.8,75,2387.79,2379.46,306.51,0.43,1.71,2.4,5146.84,0.33,0,0,1305.35,0.52,199,41,0,0,36,0.18,2,0,9,9,10,3,0,14,1904.67,1904.67,1305.35,1974,176064.2,251123.9,427188.1,2121.26,3025.59,352.91,142,27,189,25440.47,118,2.28,4.55,210953.25,198,9,0.05,78,39.4,189,2484.31,2493.89,295.84,0.34,1.45,2.18,3808.36,0.13,0.03,0.01,1065.42,0.39,431,62,1,2,68,0.16,5,6,50,252,15,5,0,27,1977.04,1977.04,1019.18,4461,324550.95,429505.28,754056.24,1628.47,1528.33,848.39,288,26,351,58576.91,372
cuopon,24109,1.7,7.63,171236.46,131,10,0.23,48,36.6,121,2717.37,2690.67,205.19,0.43,1.6,1.57,6394.42,0,0.05,0.02,1307.15,0.37,206,26,2,2,56,0.27,5,7,10,10,11,3,0,42,2017.02,2017.02,1237.87,3661,195834.25,641834.42,837668.6,1457.8,4886.07,426.11,209,0,300,26879.89,0,1.87,15.38,253501.98,169,26,0.45,114,67.5,143,2557.22,2570.03,222.71,0.3,2.25,1.59,7930.97,0.18,0.02,0,1500.01,0.67,268,95,0,0,50,0.19,5,4,12,33,8,3,0,44,2010.84,2010.84,1343.96,4990,319621.03,1020713.54,1340334.36,1728.82,4845.47,444.23,381,30,416,37638.77,158,1.52,13.95,436685.29,294,41,0.21,226,76.9,253,2797.9,2811.63,183.49,0.23,2.18,1.31,7754.38,0.24,0.01,0.01,1485.32,0.77,385,177,1,4,68,0.18,13,4,41,63,10,4,0,52,2179.79,2179.79,1518.34,6581,637090.96,1642696.02,2279786.7,2746.96,4334.19,508.78,640,70,630,53945.57,340
SINCHAN,7496,2.5,9.09,39234.12,33,3,0.21,12,36.4,30,1766.97,1630.34,264.41,0.3,0.85,2.27,4621.3,0,0.06,0.06,1188.91,0.36,75,7,2,2,10,0.13,1,2,9,21,11,2,0,21,1960.42,1960.42,1214.57,3794,55185.83,97317.01,152502.82,1841.65,2944.38,299.44,28,0,81,8725.69,0,2.74,8,64424.31,50,4,0.07,21,42,46,2160.88,2109.94,290.44,0.4,1.72,2.52,4637.05,0.24,0.02,0.02,1288.49,0.42,126,21,1,1,20,0.16,1,1,24,30,11,2,0,17,1960.96,1960.96,1208.28,3873,103701.83,128150.64,231852.5,1915.62,2526.58,365.62,86,12,98,14521.9,68,1.65,8.55,894450.65,690,59,0.17,417,60.4,631,2908.31,2911.44,225.95,0.24,2.13,1.51,4832.55,0.31,0.01,0.01,1296.31,0.6,1043,393,0,6,166,0.16,29,8,13,15,13,4,0,61,2188.05,2188.05,1225.39,6111,1365956.76,1968501.67,3334459.43,2040.79,2075.86,670.49,1473,211,1393,155906.62,958
Mak2b,16094,2.77,6.06,26518.01,33,2,0.5,4,12.1,31,1788.68,1779.48,293.08,0.45,1.21,2.61,2328.98,0,0,0.03,803.58,0.12,86,2,1,1,15,0.17,0,0,2,2,9,1,0,14,1969.25,1969.25,803.58,1439,45394.61,31461.68,76856.29,1375.59,953.38,361.09,40,0,34,9671.8,0,1.36,5.71,31205.23,35,2,0.17,12,34.3,33,1714.82,1748.95,165.13,0.17,1.4,1.29,2831.92,0.14,0,0.03,891.58,0.34,45,13,0,1,6,0.13,1,0,0,7,5,2,0,14,1963.58,1963.58,891.58,1422,47019.93,52097.21,99117.14,1343.43,1488.49,252.63,49,5,48,5779.72,23,1.63,16.59,854849.4,657,109,0.24,451,68.6,548,2873.77,2889,176.21,0.17,2.15,1.36,6020.62,0.22,0.02,0.01,1301.14,0.69,891,360,2,4,113,0.13,32,10,10,56,10,4,0,41,2192.2,2192.2,1301.14,2414,1114323,2841226,3955549,1696.08,4324.54,391.16,1414,146,1200,115771.6,715
R3gret,11374,5.5,33.33,5888.17,3,1,0.33,3,100,2,1441.67,1311.98,380.3,0.67,0.33,3.67,6806.44,0,0.67,0,1962.72,1,11,3,0,0,2,0.18,0,2,3,3,5,2,0,2,2178.52,2178.52,1962.72,1212,6374.24,14045.08,20419.32,2124.75,4681.7,136.99,1,0,24,1140.91,0,2.51,21.37,518629,365,78,0.35,225,61.6,287,2586.84,2708.09,238.61,0.3,2.44,1.97,6075.39,0.25,0,0,1420.9,0.62,719,294,0,0,111,0.15,9,0,19,19,11,3,0,37,2191.71,2191.71,1420.9,2171,618014.8,1599504,2217519,1693.19,4382.2,406.96,889,92,1441,87091.05,392,1.79,13.57,344976.1,280,38,0.26,146,52.1,242,2895.7,2907.82,219.02,0.21,2.7,1.54,4457.7,0.33,0,0.01,1232.06,0.52,432,213,0,4,60,0.14,6,0,9,9,9,4,0,32,2195.94,2195.94,1232.06,2427,491175.3,756981.6,1248157,1754.2,2703.51,974.48,756,93,783,61326.06,403
